--------- beginning of main
03-12 21:17:22.123  2007  4932 I sensors-hal: qsh_conn_event_cb:857, SCHED_FIFO(10) for qmi_cbk
03-12 21:17:27.194  3003  3067 I LogicalDisplayMapper: Set isInTransition on display 0: true
03-12 21:17:27.194  3003  3067 I LogicalDisplayMapper: Set isInTransition on display 1: true
03-12 21:17:27.194  3003  3065 D SensorManager: set parameter active screen = 1, 50350017
03-12 21:17:27.194  3003  3067 I LogicalDisplayMapper: Requesting Transition to state: 0, from state=2, interactive=true, mBootCompleted=true, wakeDevice=false, sleepDevice=true
03-12 21:17:27.194  6276  6276 I EnvironmentAdaptiveDisplayService: setDeviceFolded: true
03-12 21:17:27.194  3003  3064 D UsbDeviceManager: cancelAsUser: id=32
03-12 21:17:27.194  2007  2007 I sensors-hal: qsh_qmi:31, qsh_qmi
03-12 21:17:27.194  2007  2007 I sensors-hal: register_cb:304, suid(low=9921513099128050929,high=10978744344367743962) is new. register callbacks
03-12 21:17:27.194  2007  2007 I sensors-hal: send_sync_sensor_request:508, send sync request
03-12 21:17:27.194  2007  2007 I sensors-hal: send_sync_sensor_request:518, send_sync_sensor_request before send_request for game_rv with SUID low=9921513099128050929 high=10978744344367743962
03-12 21:17:27.194  3003  3003 D NotificationService: mFoldState = false, isFolded = true
03-12 21:17:27.194  2007  2007 I sensors-hal: send_sync_sensor_request:537, wait for notification of response
03-12 21:17:27.194  3003  3003 D SemDisplaySolutionManagerService: uid : 1000 , pid : 3003 , name : extra_brightness_off
03-12 21:17:27.194  3003  3130 D PowerManagerService: setHalInteractiveModeLocked called by dual screen policy change
03-12 21:17:27.194  3003  3003 D SemDisplaySolutionManagerService: where : application what : DEFAULT setScreenBrightnessScaleFactor(1.0) , mBrightnessCompensation : 1.0 , PMS value : 1.0
03-12 21:17:27.194  6239  6239 I SSS     : [ChatTranslationSystemConfigEditor] onFoldStateChanged: true
03-12 21:17:27.194  4205  4205 D KeyguardViewMediator: handleMessage 1003
03-12 21:17:27.194  3003  3003 D PowerManagerService: [api] setScreenBrightnessScaleFactor: scaleFactor: 1.0 (uid: 1000 pid: 3003)
03-12 21:17:27.194  4205  4205 D KeyguardFoldController: handleFoldMessage: isOpened=false, showing=false
03-12 21:17:27.194  4205  4205 D KeyguardViewMediator: adjustStatusBarLocked: no need to update flags=0x0 / showHomeOverLock=true
03-12 21:17:27.194  4205  4205 D DisplayLifecycle: dispatchFolderStateChanged true -> false
03-12 21:17:27.194  3003  3067 D DisplayManagerService: handleLogicalDisplayDeviceStateTransitionLocked: displayId=1
03-12 21:17:27.194  4205  4205 D Keyguard.AODTouchModeManager: onFolderStateChanged: isOpened=false
03-12 21:17:27.194  4205  4205 D Keyguard.AODTouchModeManager: setTouchNodePath: isOpened=false
03-12 21:17:27.194  4205  4205 I PluginAODManager: onFolderStateChanged isOpened : false
03-12 21:17:27.194  3003  3067 D DisplayManagerService: handleLogicalDisplayDeviceStateTransitionLocked: displayId=0
03-12 21:17:27.194  4205  4205 I PluginAODManager: setStartedByFolderClosed: true
03-12 21:17:27.194  4205  4205 V SubLauncher:SubLauncherPluginImpl@102487053: onDozeAmountChanged: 0.0
03-12 21:17:27.194  1985  2180 I minksocket: MinkIPC MESSAGE: ( 1985:2180 ) MinkIPC_QRTR_Service:351 minkipc = 0xb400006d4d3f7730 sock = 33, client with node 1 port 6184 went down
03-12 21:17:27.195  4205  4205 I ResourceUtils: initDisplayValues LogicalHeight 2640 LogicalWidth = 1080 DisplayDeviceType = -1, sIsLandscape = false
03-12 21:17:27.195  4205  4205 I DisplayValues: initValues currentWidth 1080 currentHeight = 2640
03-12 21:17:27.195  4205  4205 D FaceWidgetPagesController: onFolderStateChanged() isFolderOpened = false
03-12 21:17:27.195  3003  3067 D RestrictionPolicy: isScreenCaptureEnabled : ret=true userId=0
03-12 21:17:27.195  1985  2158 I minksocket: MinkIPC MESSAGE: ( 1985:2158 ) MinkIPC_QRTR_Service:351 minkipc = 0xb400006d4d3f6550 sock = 13, client with node 1 port 6184 went down
03-12 21:17:27.195  3003  3067 D RestrictionPolicy: isScreenCaptureEnabled : ret=true userId=0
03-12 21:17:27.195  3003  3003 D SemDisplaySolutionManagerService: Normal Mode setMultipleScreenBrightness , application, DEFAULT, 1.0
03-12 21:17:27.195  3003  3130 D DisplayPowerController[1]: onDisplayChanged: mIsEnabled=false mIsInTransition=true mDualScreenPolicy=1 mDisplayDevice=com.android.server.display.LocalDisplayAdapter$LocalDisplayDevice@267658d
03-12 21:17:27.195  3003  3003 I Telecom : SamsungFoldStateManagerAdapterImpl : DeviceStateCallback - onDeviceStateChanged : DeviceState{identifier=0, name='CLOSED', app_accessible=false, cancel_when_requester_not_on_top=false}
03-12 21:17:27.195  3003  3003 I Telecom : SamsungFoldStateManagerAdapterImpl : onStateChanged - folded : true / info : SamsungFoldStateInfo { SupportFoldableTypeFlip : true / SupportLargeCoverScreen : true / Orientation : VERTICAL / IsFolded : true
03-12 21:17:27.195  3003  3003 I Telecom : SamsungFoldStateManagerListener : onFolderStateChanged : false -> true
03-12 21:17:27.195  3003  3003 I Telecom : SamsungFoldStateManagerListener : checkAudioAutoSwitch, skipAudioAutoSwitch
03-12 21:17:27.195  3003  3003 I Telecom : SamsungFolderAngleRegistrar : mIsFoldingAngleAvailable is false
03-12 21:17:27.195  3003  3130 D DisplayPowerController[1]: noteDualScreenState: State=OFF, dualScreenPolicy=1
03-12 21:17:27.195 29180 29180 I HBD     : h getDefaultInputRange : UNKNOWN 
03-12 21:17:27.195  3003  3067 D ScreenCapture: [Capture_TEST] : setIsScreenShotBySystem true
03-12 21:17:27.195  3003  3130 D DisplayPowerController[1]: animateScreenStateChange: target=OFF, mIsEnabled=false
03-12 21:17:27.195 29180 29180 I HBD     : a currentState : 4 
03-12 21:17:27.195  3003  3067 I SurfaceComposerClient: captureLayers:childrenOnly:1, sync:1
03-12 21:17:27.195  3003  3130 D DisplayPowerController[0]: onDisplayChanged: mIsEnabled=true mIsInTransition=true mDualScreenPolicy=1 mDisplayDevice=com.android.server.display.LocalDisplayAdapter$LocalDisplayDevice@a261cbf
03-12 21:17:27.195  3003  3130 D DisplayPowerController[0]: animateScreenStateChange: target=OFF, mIsEnabled=true
03-12 21:17:27.195  3003  3130 D ColorFade: ColorFade start [PREPARE]  : mode=2
03-12 21:17:27.195  3003  3003 D EdgeLightingManager: hideForNotification : packageName = android
03-12 21:17:27.195 29180 29180 I HBD     : g isCoverDisplay : true, cached selected json info : SelectedLanguageInfo(languageVersion=4.2, currentLanguageOrder=0, selectedLanguageList=[SelectedLanguage(id=65537, isUsed=true, engName=English, inputType=qwerty, activeOptionList=[auto_replace, auto_spacing, writing_assistant, prediction], bilingualId=-1)]) 
03-12 21:17:27.195  3003  3003 D EdgeLightingPolicyManager:NotificationGroup: remove : sbn : StatusBarNotification(pkg=android user=UserHandle{-1} id=32 tag=null key=-1|android|32|null|1000: Notification(channel=UsbDevNoti shortcut=null contentView=null vibrate=null sound=null tick defaults=0 flags=ONGOING_EVENT|CAN_COLORIZE color=0x00000000 vis=PUBLIC semFlags=0x0 semPriority=0 semMissedCount=0))
03-12 21:17:27.195  3003  3003 D EdgeLightingPolicyManager.NotificationGroup: group notification count : 1
03-12 21:17:27.195  3003  3003 D EdgeLightingManager: hideForNotification : isInteractive is true
03-12 21:17:27.196 29180 29180 I HBD     : g isCoverDisplay : true, cached selected json info : SelectedLanguageInfo(languageVersion=4.2, currentLanguageOrder=0, selectedLanguageList=[SelectedLanguage(id=65537, isUsed=true, engName=English, inputType=qwerty, activeOptionList=[auto_replace, auto_spacing, writing_assistant, prediction], bilingualId=-1)]) 
03-12 21:17:27.196  4832 22567 I HoneySpace.DesktopTaskDividerManagerImpl: fold: true, noExternal: true
03-12 21:17:27.196  4832 22568 I HoneySpace.ExtraDisplaySource: onStateChanged, state = 0
03-12 21:17:27.196  4832 22598 I HoneySpace.ExtraDisplaySource: onStateChanged, state = 0
03-12 21:17:27.194 22866  6416 D DeviceStateManagerGlobal: handleDeviceStateInfoChanged state=DeviceState{identifier=0, name='CLOSED', app_accessible=false, cancel_when_requester_not_on_top=false}, baseState=DeviceState{identifier=0, name='CLOSED', app_accessible=false, cancel_when_requester_not_on_top=false}
03-12 21:17:27.196  4360  4360 I SprWallpaper|FoldInteractive: onDeviceStateChanged: newState[0]
03-12 21:17:27.196 29180 29180 I HBD     : g updateSelectedLanguageCache is succeeded. English 
03-12 21:17:27.196  4360  4360 I SprWallpaper|fold_Choreographer: stop
03-12 21:17:27.196  4832 22567 I HoneySpace.DesktopTaskDividerManagerImpl: _isTaskSplittable, true
03-12 21:17:27.196  4360  4360 I SprWallpaper|fold_Choreographer: pause
03-12 21:17:27.196  4360  4360 I SprWallpaper|FoldInteractive: resetFrame current[429]
03-12 21:17:27.196  4360  4360 I SprWallpaper|FoldInteractive: seekTo: frame[0], time[0]
03-12 21:17:27.196  4832 22567 I FoldStateManager: close by fold: true
03-12 21:17:27.196  4360  4360 I SprWallpaper|FoldInteractive: resetFrame: seek to head forcefully
03-12 21:17:27.196  3003  3676 I SemInputDeviceManagerService: onFoldStateChanged: folded
03-12 21:17:27.196  4360  4360 I SprWallpaper|VideoPlayer: start: state[3]
03-12 21:17:27.196  4360  4360 I SprWallpaper|VideoPlayer: prepare: state[3]
03-12 21:17:27.196  4360  4360 I SprWallpaper|VideoPlayer: createVideoDecoder
03-12 21:17:27.197  2071  2128 I sysinput:Touch2: operator():237, OK
03-12 21:17:27.197  3003  3130 D ColorFade: ColorFade start display info.
03-12 21:17:27.197  3003  3130 D ColorFade: ColorFade end display info.
03-12 21:17:27.197  3003  3130 D ColorFade: ColorFade start setColorFadeNightDim
03-12 21:17:27.197  2105  2921 I SurfaceFlinger: Capture layer list: 	 mnn.Android/com.apnews.app.activity.MainActivity$_2931#11839(seamlessTransition:0)
03-12 21:17:27.197 29180 29180 I HBD     : h writeToFile path : /data/user/0/com.samsung.android.honeyboard/files/fold_selected.json 
03-12 21:17:27.198 29180 29180 I HBD     : h writeToFile json : {"version":"4.2","currentLanguageOrder":0,"front_selected":[{"activeOptionList":["auto_replace","auto_spacing","writing_assistant","prediction"],"bilingualId":-1,"engName":"English","id":65537,"inputType":"qwerty","isUsed":true}]} 
03-12 21:17:27.198  3003  3676 I SemInputCommandService: setPropertyAllTouch: FOLD_STATE,1 retDefault=1 retExtra=1
03-12 21:17:27.198  3003  3676 I SemInputCommandService: setPropertyAllTouchAndSpen: FOLD_STATE,1 retTouch=1 retSpen=-2
03-12 21:17:27.198  2105  2342 D RenderEngine: [SEC_SF_EFFECTS] drawLayersInternal,1483, Rendering layer ScreenCaptureFillLayer at index 0
03-12 21:17:27.198  2105  2342 D RenderEngine: [SEC_SF_EFFECTS] drawLayersInternal,1483, Rendering layer mnn.Android/com.apnews.app.activity.MainActivity$_2931#11839 at index 1
03-12 21:17:27.198  4205  4205 I AODDataSettings[8.0.6]:AODDataManager: onFolderStateChanged=false
03-12 21:17:27.198  4205  4205 I AODDataSettings[8.0.6]:AODDataManager: changeDisplay=DisplayImpl(type=SingleDisplay, orientation=Portrait, aodState=LockScreenOnly)
03-12 21:17:27.198  4205  4205 I AODDataSettings[8.0.6]:AODDataManager: getCurrentSize() from windowConfig = 1080.0x2640.0
03-12 21:17:27.198  4205  4205 I DataStoreState: setDisplay : DisplayImpl(type=SingleDisplay, orientation=Portrait, aodState=LockScreenOnly)
03-12 21:17:27.198  4205  4205 I DataStoreState: setRootSize : 1080.0x2640.0
03-12 21:17:27.198  4205  4205 I ComplicationWidgetPluginController:   onFoldStateChanged  0.0
03-12 21:17:27.199  2007  5205 I sensors-hal: qsh_conn_resp_cb:930, resp_value = 0 for game_rv 
03-12 21:17:27.199  4205  4205 I KeyguardNIOStatusBarController: initPosition()
03-12 21:17:27.199  4205  4205 I KeyguardNIOStatusBarController: updateIconAreaMargins() isDozing=false darkAmount=0.0 force=true currentFinalX=170 currentFinalY=100
03-12 21:17:27.199  4205  4205 I FaceWidgetWindowManager: removeAllViews
03-12 21:17:27.199  4205  4205 I ViewPositionControllerManager: refresh : []
03-12 21:17:27.199  4205  4205 I ViewPositionControllerManager: updatePosition: []
03-12 21:17:27.199  4205  4205 I FaceWidgetViewModel: onFolderStateChanged elapsed, for 5 ms
03-12 21:17:27.199  4205  4205 D KeyguardViewMediator: KeyguardViewMediator queue processing message: 
03-12 21:17:27.199  4205  4205 D FlexPanelStartController: OnDeviceStateChanged: mIsTableMode=true, isTableMode=false
03-12 21:17:27.199  4205  4205 D FlexPanelStartController: onFoldStateTableModeChanged: isTableMode=false
03-12 21:17:27.199  4205  4205 D FlexPanelStartController: not support state, mMwEnabled=true, mIsTableMode=false, mDesktopMode=false, mFlexModePanelEnabled=true, mIsImeShowing=false, mIsQuickPanelShowing=false, mIsTaskBarAppsEnabled=false, mIsGlobalActionVisible=false, mOnRecentsAnimation=false, isSupportRotation=true, mIsKeyguardVisible=false
03-12 21:17:27.199  2007  2007 I sensors-hal: send_sync_sensor_request:543, takes 5 ms to receive the response with 0
03-12 21:17:27.199  2007  2007 I sensors-hal: activate:330, android.sensor.game_rotation_vector/151 en=1 completed
03-12 21:17:27.199  6272  6411 D DeviceStateManagerGlobal: handleDeviceStateInfoChanged state=DeviceState{identifier=0, name='CLOSED', app_accessible=false, cancel_when_requester_not_on_top=false}, baseState=DeviceState{identifier=0, name='CLOSED', app_accessible=false, cancel_when_requester_not_on_top=false}
03-12 21:17:27.199  6272  6272 I SysHelperService: onFoldStateChanged, ACTION_SHUTDOWN, isFolded = true
03-12 21:17:27.199  6272  6272 D SYS_EVENT: [qc debug] send event 32 notification to client
03-12 21:17:27.199  6272  6272 D SYS_EVENT_AIDL: send event 32 notification to client
03-12 21:17:27.199  2931  3228 D SensorManager: registerListener :: 151, Game Rotation Vector  Non-wakeup, 16666, 0, 
03-12 21:17:27.200  1992  2045 V sec_audio_hw: sec_dev_set_parameters : l_hw_folder_state=0
03-12 21:17:27.200  1992  2045 D AHAL: AudioDevice: SetParameters: 1865: enter
03-12 21:17:27.200  1992  2045 D AHAL: AudioVoice: VoiceSetParameters: 200: Enter
03-12 21:17:27.200  1992  2045 D AHAL: AudioVoice: VoiceSetParameters: 479: Exit ret: 0
03-12 21:17:27.200  1992  2045 D AHAL: SecAudioDevice: SetFolderState: 1258: Folding(Flip) state changed, fold close, flex off
03-12 21:17:27.200  1992  2045 D AHAL: hfp: hfp_set_parameters: 444: enter
03-12 21:17:27.200  1992  2045 D AHAL: AudioDevice: SetParameters: 2798: exit: l_hw_folder_state=0
03-12 21:17:27.200  4205  4205 D SecQsUiDisplayModeInteractor: onDeviceStateChanged from false -> to true, identifier = 0
03-12 21:17:27.200  2007 21782 I sensors-hal: handle_sns_client_event:375, [0][8827] accel_sample [-0.558, -1.418, -9.060] 191847746907322
03-12 21:17:27.200  4205  4205 D SecQsUiDisplayModeInteractor: updateUiDisplayModeAtFoldStateChanged COVER
03-12 21:17:27.200  4205  4205 D SecFgsManagerController: foldStateChange foldState = UNFOLD > FOLD
03-12 21:17:27.200  4205  4205 D SecFgsManagerController: foldStateChange isDirty = false
03-12 21:17:27.200  4205  4205 D LockscreenNotificationManager:  FOLD STATE - FOLD 
03-12 21:17:27.200  3003  3130 D ColorFade: ColorFade end setColorFadeNightDim
03-12 21:17:27.200  2007  2007 I sensors-hal: activate:300, com.samsung.sensor.folding_state/2592 en=0
03-12 21:17:27.200  2007  2007 I sensors-hal: send_sync_sensor_request:508, send sync request
03-12 21:17:27.200  2007  2007 I sensors-hal: send_sync_sensor_request:518, send_sync_sensor_request before send_request for lid_angle_fusion with SUID low=8603657889549748343 high=1320970896290190866
03-12 21:17:27.200  4205  4205 D S.S.N.  : updateSamsungAccount() : No Change
03-12 21:17:27.200  2105  2324 I SurfaceFlinger: id=11855 createSurf, flag=20004, ColorFade_d0#11855
03-12 21:17:27.200  4205  4205 D S.S.N.  : isRDUMode: false isSALoggedIn: true isChildAccount: false isAiInfoConfirmed: true isSuggestionResponsesEnabled: false isPreventOnlineProcessing: falseisAiCoreFeaturesEnabled: false
03-12 21:17:27.200  4205  4205 D S.S.N.  :  FOLD STATE common- FOLD 
03-12 21:17:27.200  4205  4205 D S.S.N.  :  FOLD STATE parent- FOLD 
03-12 21:17:27.200  4205  4205 E SubscreenSubRoomNotification: initData
03-12 21:17:27.200  4205  4205 D S.S.N.  :  clearMainList
03-12 21:17:27.201  2007  2007 I sensors-hal: send_sync_sensor_request:537, wait for notification of response
03-12 21:17:27.201  2007  3645 I sensors-hal: qsh_conn_resp_cb:930, resp_value = 0 for lid_angle_fusion 
03-12 21:17:27.201  2007  2007 I sensors-hal: send_sync_sensor_request:543, takes 0 ms to receive the response with 0
03-12 21:17:27.201  2007  2007 I sensors-hal: activate:330, com.samsung.sensor.folding_state/2592 en=0 completed
03-12 21:17:27.202  4205  4205 D SubscreenNotificationListCoordinator: onAfterRenderList() isSubScreen = false, pluginLockMode = 0, doNotShowOnCover = false
03-12 21:17:27.202  3003  3661 D SensorManager: unregisterListener :: com.android.server.policy.FlexibleDeviceStateProvider@9bf61fe
03-12 21:17:27.202  3003  3661 D DeviceStatePolicy: unregisterFoldingSensorListenerLocked success!
03-12 21:17:27.202  3003  3065 D SensorService: setSContextDataLocked ints length 2 , byte length 4
03-12 21:17:27.202  3003  3065 D SensorService: setSContextDataLocked 30047c1
03-12 21:17:27.202  4205  4205 E SubscreenNotificationInfoManager: setShownGroup : false
03-12 21:17:27.202  4205  4205 D SrPromptProcessor: call releaseSmartReply
03-12 21:17:27.202  4205  4205 I KeyguardUpdateMonitor: onFoldStateChanged isFolded = true
03-12 21:17:27.202  4205  4205 I KeyguardUpdateMonitor: onTableModeChanged. mIsTableMode = true, isTableMode = false
03-12 21:17:27.202  2007  2007 I sensors-hal: inject_sensor_data:407, handle 1502 send inject
03-12 21:17:27.202  4205  4205 D Navbar.Store: handleEvent(0) OnFoldStateChanged(folded=true) [Module] NavBarStoreImpl
03-12 21:17:27.202  4205  4205 D Navbar.Store: --[Band]COVER_SCREEN_PACK_FOLD_STATE_CHANGED
03-12 21:17:27.202  2007  2007 I sensors-hal: sendContextData:290, sensor hal 4, (0xc1, 0x47, 0x0, 0x3)
03-12 21:17:27.202  2007  2007 I sensors-hal: sendContextData:230, activities 4 c1, 1
03-12 21:17:27.202  2007  2007 I sensors-hal: sendUserData:251, Activities cmd 0xc1 0x47
03-12 21:17:27.202  2007  2007 I sensors-hal: create_send_context_data:80, sending create_send_context_data
03-12 21:17:27.202  2007  2007 I sensors-hal: send_context_data:694, activities, 4914309220830019584, 1320970896291267344, msgid:700
03-12 21:17:27.202  2007  2007 I sensors-hal: sendContextData:114, common_info 4
03-12 21:17:27.202  2007  2007 I sensors-hal: sendUserData:137, CommonInfo 0xc1 0x47 0x0 0x3
03-12 21:17:27.202  2007  2007 I sensors-hal: create_send_context_data:70, sending create_send_context_data
03-12 21:17:27.202  2007  2007 I sensors-hal: send_context_data:694, common_info, 4914309147815575552, 1320970896291267344, msgid:700
03-12 21:17:27.203  2007  3909 I sensors-hal: qsh_conn_resp_cb:930, resp_value = 0 for activities 
03-12 21:17:27.203  3003  4966 I ActivityManager: Changes in 10202 19 to 5, 0 to 144
03-12 21:17:27.203  3003  3994 D SemInputDevice:TSP: SetPropertyTask: CMD,set_fold_state,1 [03-12 21:17:27.197]
03-12 21:17:27.203  3003  3993 D SemInputDevice:TSP_SUB: SetPropertyTask: CMD,set_fold_state,1 [03-12 21:17:27.196]
03-12 21:17:27.204  2058  3323 I CamComm1.0-CamModule: notifyDeviceStateChange: calling notify_device_state_change with state 6
03-12 21:17:27.204  2058  3323 I CHI     : [SS_INFO]: [CHI         ]: chxextensionmodule.cpp: SecModifySettings: 21458: [SWITCH_DBG] Folding State 1 
03-12 21:17:27.204  2058  3323 I CHI     : [SS_LOW ]: [CHI         ]: chxextensionmodule.cpp: SecModifySettings: 21461: [SWITCH_DBG] Foding state State 1, m_pOverrideCameraOpen : 0 
03-12 21:17:27.204  2452  8032 I CameraProviderManager: notifyDeviceStateChange Af available modes has been replaced
03-12 21:17:27.204  2452  8032 I CameraProviderManager: notifyDeviceStateChange Af available modes has been replaced
03-12 21:17:27.204  3003  3067 D RestrictionPolicy: isScreenCaptureEnabled : ret=true userId=0
03-12 21:17:27.204  3003  3067 D RestrictionPolicy: isScreenCaptureEnabled : ret=true userId=0
03-12 21:17:27.204  2092  2092 I factory.ssc: vendor/qcom/proprietary/adsprpc/src/fastrpc_perf.c:278: fastrpc_perf_init: enabled systrace 0x0 and RPC traces (kernel 0, dsp 0) with frequency 1000
03-12 21:17:27.204  3252  3649 E chromium: [ERROR:cc/tiles/tile_manager.cc:998] WARNING: tile memory limits exceeded, some content may not draw
03-12 21:17:27.204  2007  2007 I sensors-hal: write_algo_lcd_onoff_state:196, algo_lcd_onoff : 0x3
03-12 21:17:27.204  3252  3649 E chromium: [ERROR:cc/tiles/tile_manager.cc:998] WARNING: tile memory limits exceeded, some content may not draw
03-12 21:17:27.204  3252  3649 E chromium: [ERROR:cc/tiles/tile_manager.cc:998] WARNING: tile memory limits exceeded, some content may not draw
03-12 21:17:27.204  3252  3649 E chromium: [ERROR:cc/tiles/tile_manager.cc:998] WARNING: tile memory limits exceeded, some content may not draw
03-12 21:17:27.204  3252  3649 E chromium: [ERROR:cc/tiles/tile_manager.cc:998] WARNING: tile memory limits exceeded, some content may not draw
03-12 21:17:27.204  3252  3649 E chromium: [ERROR:cc/tiles/tile_manager.cc:998] WARNING: tile memory limits exceeded, some content may not draw
03-12 21:17:27.205  2007  3909 I sensors-hal: qsh_conn_resp_cb:930, resp_value = 0 for common_info 
03-12 21:17:27.205  3003  3003 D NotificationReminder: removeFromNotificationList record android
03-12 21:17:27.206  4205  4924 D S.S.N.  : needToShowWritingAssistFTU(): isFirstEntering = 0, writingAssistSetting = true
03-12 21:17:27.207  3003  3130 D ColorFade: ColorFade End [PREPARE]  : mode=2 , <Time> displayInfo: 0
03-12 21:17:27.207  3003  3130 W DisplayPowerController[0]: ColorFade: onAnimationStart
03-12 21:17:27.207  3003  3130 W DisplayPowerState: !@ColorFade entry displayId=0
03-12 21:17:27.207  3003  3130 W DisplayPowerController[0]: ColorFade: onAnimationEnd
03-12 21:17:27.207  3003  3130 D BrightnessThermalClamper: Thermal status observer already started
03-12 21:17:27.207  3003  3130 D BrightnessThermalClamper: Thermal status observer already started
03-12 21:17:27.208  3003  3130 D DisplayPowerController[0]: animateScreenStateChange: target=OFF, mIsEnabled=true
03-12 21:17:27.208  3003  3130 I DisplayPowerController[0]: Blocking screen off
03-12 21:17:27.208  3003  3130 D DisplayPowerController[0]: mWindowManagerPolicy.screenTurningOff()
03-12 21:17:27.200  4360  5207 I CCodec  : state->set(ALLOCATING)
03-12 21:17:27.208  4205  4601 I KeyguardService: onScreenTurningOff
03-12 21:17:27.208  4205  4205 D NavBarStateManager: NavBarStates(1) supportLargeCoverScreenNavBar: true
03-12 21:17:27.208  4205  4205 D LayoutProviderContainerImpl: getCoverDisplayContext, cover display=Display id 1: DisplayInfo{"Built-in Screen", displayId 1, displayGroupId 0, FLAG_SECURE, FLAG_SUPPORTS_PROTECTED_BUFFERS, FLAG_PRESENTATION, FLAG_CAN_SHOW_WITH_INSECURE_KEYGUARD, FLAG_SHOULD_SHOW_SYSTEM_DECORATIONS, FLAG_TRUSTED, FLAG_ALLOWS_CONTENT_MODE_SWITCH, real 748 x 720, largest app 748 x 748, smallest app 654 x 654, appVsyncOff 16666666, presDeadline 17666666, mode 8, renderFrameRate 60.000004, hasArrSupport false, frameRateCategoryRate FrameRateCategoryRate {normal=60.0, high=90.0}, supportedRefreshRates [60.000004], defaultMode 8, REFRESH_RATE_MODE_SEAMLESS, userPreferredModeId -1, supportedModes [{id=8, width=748, height=720, fps=60.000004, vsync=60.000004, synthetic=false, alternativeRefreshRates=[], supportedHdrTypes=[2, 3, 4]}], appsSupportedModes [{id=8, width=748, height=720, fps=60.000004, vsync=60.000004, synthetic=false, alternativeRefreshRates=[], supportedHdrTypes=[2, 3, 4]}], hdrCapabilities HdrCapabilities{mSupportedHdrTypes=[2, 3, 4], mMaxLuminance=450.0, mMaxAverageLuminance=225.00024, mMinLuminance=5.0E-4}, isForceSdr false, userDisabledHdrTypes [], minimalPostProcessingSupported false, rotation 0, state OFF, committedState OFF}, DisplayMetrics{density=2.125, width=748, height=654, scaledDensity=2.125, xdpi=306.438, ydpi=309.966}, isValid=true
03-12 21:17:27.208  4360  5208 I CCodec  : allocate(c2.qti.hevc.decoder)
03-12 21:17:27.209  7048  7048 D NLService: Successfully marked the removed notification identified by 32
03-12 21:17:27.209  3252  3649 E chromium: [ERROR:cc/tiles/tile_manager.cc:998] WARNING: tile memory limits exceeded, some content may not draw
03-12 21:17:27.209  3252  3649 E chromium: [ERROR:cc/tiles/tile_manager.cc:998] WARNING: tile memory limits exceeded, some content may not draw
03-12 21:17:27.209  3003  3067 D WindowManager: Changing focus from Window{7e458f u0 mnn.Android/com.apnews.app.activity.MainActivity} to null displayId=0 Callers=com.android.server.wm.RootWindowContainer.onChildPositionChanged:8 com.android.server.wm.WindowContainer.positionChildAt:69 com.android.server.wm.RootWindowContainer.positionChildAt:8 com.android.server.wm.WindowManagerServiceExt.moveDisplayToTop:37 
03-12 21:17:27.209  3252  3649 E chromium: [ERROR:cc/tiles/tile_manager.cc:998] WARNING: tile memory limits exceeded, some content may not draw
03-12 21:17:27.209  3252  3649 E chromium: [ERROR:cc/tiles/tile_manager.cc:998] WARNING: tile memory limits exceeded, some content may not draw
03-12 21:17:27.209 29180 29180 I HBD     : h writeToFile complete 
03-12 21:17:27.209  3252  3649 E chromium: [ERROR:cc/tiles/tile_manager.cc:998] WARNING: tile memory limits exceeded, some content may not draw
03-12 21:17:27.209  3003  3067 D InputDispatcher: Focused display: 0 -> 1
03-12 21:17:27.209  3003  3067 W InputDispatcher: Focused display #1 does not have a focused window.
03-12 21:17:27.209  3003  3067 E InputDispatcher: But another display has a focused window
03-12 21:17:27.209  3003  3067 E InputDispatcher:   FocusedWindows:
03-12 21:17:27.209  3003  3067 E InputDispatcher:     displayId=0, name='7e458f mnn.Android/com.apnews.app.activity.MainActivity'
03-12 21:17:27.209  3252  3649 E chromium: [ERROR:cc/tiles/tile_manager.cc:998] WARNING: tile memory limits exceeded, some content may not draw
03-12 21:17:27.209  3003  3067 V SystemKeyManager: updateFocusedWindow() is called, 
03-12 21:17:27.209  3003  3067 D ActivityTaskManager: scheduleTopResumedActivityChanged, onTop=false, r=ActivityRecord{34848157 u0 mnn.Android/com.apnews.app.activity.MainActivity t144}, caller=com.android.server.wm.ActivityTaskSupervisor.scheduleTopResumedActivityStateLossIfNeeded:19 com.android.server.wm.ActivityTaskSupervisor.updateTopResumedActivityIfNeeded:20 com.android.server.wm.RootWindowContainer.onChildPositionChanged:16 com.android.server.wm.WindowContainer.positionChildAt:69 com.android.server.wm.RootWindowContainer.positionChildAt:8 com.android.server.wm.WindowManagerServiceExt.moveDisplayToTop:37 
03-12 21:17:27.209 29180  5213 I HBD     : h Write selected lang for DE  
03-12 21:17:27.210  3003  6501 D KNOX_MDM_SettingsProvider: isChangeAllowed() : name = enabled_input_methods
03-12 21:17:27.210  3003  6501 D KNOX_MDM_SettingsProvider: edmUri: content://com.sec.knox.provider/RestrictionPolicy3
03-12 21:17:27.210  3003  6501 D KNOX_MDM_SettingsProvider: projectionArgs: isSettingsChangesAllowed
03-12 21:17:27.210  3003  6501 D KNOX_MDM_SettingsProvider: selectionArgs: false
03-12 21:17:27.210  3003  6501 D KNOX_MDM_SettingsProvider: selectionArgs: 10202
